Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,processed_text,processed_text_no_lexnorm
Jadi sebenarnya dokumen hasil TPF Munir itu tidak hilang. Yg hilang adalah nyali politik Jokowi. Kenapa? Apa krn kasus ini tjd di era Mega?,1,0,1,0,0,0,0,0,1,1,0,0,dokumen hasil tpf munir tidak hilang hilang nyali politik jokowi tjd era mega,dokumen hasil tpf munir tidak hilang yg hilang nyali politik jokowi krn tjd era mega
USER Ayas kunyuk.',0,1,0,0,0,0,0,0,0,0,0,0,user ayas kunyuk,user ayas kunyuk
Bawaslu menyatakan PKPI lolos memenuhi syarat mengikuti Pilkada 2019. #Liputan6SCTV,0,0,0,0,0,0,0,0,0,0,0,0,bawaslu pkpi lolos penuh syarat ikut pilkada,bawaslu pkpi lolos penuh syarat ikut pilkada
"2. Presiden USER yakin, Indonesia akan menjadi negara yang semakin besar, kokoh, dan kuat, apabila ulama dan umara-nya selalu beriringan serta menjaga tali silaturahmi #JokowiAjakUlamaSejukkanPilkada",0,0,0,0,0,0,0,0,0,0,0,0,presiden user indonesia negara kokoh kuat ulama umara iring jaga tali silaturahmi,presiden user indonesia negara kokoh kuat ulama umara iring jaga tali silaturahmi
USER Aku nggak dicepetin lho akhirnya jijik sendiri. WOI IYAA IKUTAN TAHAN NAPAS AKU PAS KEJAR KEJARAN',0,0,0,0,0,0,0,0,0,0,0,0,user tidak dicepetin lho jijik woi iyaa ikut tahan napas kejar kejar,user nggak dicepetin lho jijik woi iyaa ikut tahan napas pas kejar kejar
"USER Esdegan negaranya ada kedubes israel dan menjalin hub diplomatik, jokowi gak menjalin hub diplomat..\nEsdegan antek yahudi?'",0,0,0,0,0,0,0,0,0,0,0,0,user esdegan negara dubes israel jalin hub diplomatik jokowi tidak jalin hub diplomat nesdegan antek yahudi,user esdegan negara dubes israel jalin hub diplomatik jokowi gak jalin hub diplomat nesdegan antek yahudi
USER USER USER USER USER USER USER USER USER USER USER USER USER Salut atas keikhlasan USER bersedekah menghabiskan dana milyaran utk,0,0,0,0,0,0,0,0,0,0,0,0,user user user user user user user user user user user user user salut ikhlas user sedekah habis dana milyaran,user user user user user user user user user user user user user salut ikhlas user sedekah habis dana milyaran utk
"Kunjungan Anies ke Turki Tuai Pujian Ribuan Warganet, Katanya: Ini Gubernur apa Presiden? Selengkapnya :",0,0,0,0,0,0,0,0,0,0,0,0,kunjung anies turki tuai puji ribu warganet gubernur presiden lengkap,kunjung anies turki tuai puji ribu warganet gubernur presiden lengkap
USER Kaya lu terkutuk',1,1,1,0,0,0,0,0,1,1,0,0,user kaya kutuk,user kaya lu kutuk
USER Anda hebat bs mengukur kadar keimanan seseorang. Tp kadarmu tak kau lihat.. Apakah anda tergolong orang yg dah picek mata hatinya',1,1,1,0,0,0,1,0,0,1,0,0,user hebat ukur iman kadar tidak golong picek hati,user hebat bs ukur iman tp kadar tak kau golong yg dah picek hati
RT USER: Orang gila tanpa gangguan mental adalah orang yang paling logis\n(?)',0,0,0,0,0,0,0,0,0,0,0,0,retweet user gila tanpa ganggu mental logis,rt user gila tanpa ganggu mental logis
USER Biasa si somad sebenernya pingin ngopi di strabuck..tp ngk bisa..mad somad USER yo ngopi yuuuk....trus entr gw tamparin cocot lu biar tambah monyong...',1,1,1,0,0,0,0,0,1,1,0,0,user si somad sebenernya pingin ngopi strabuck ngk mad somad user yo ngopi yuuuk entr tamparin cocot monyong,user si somad sebenernya pingin ngopi strabuck tp ngk mad somad user yo ngopi yuuuk trus entr gw tamparin cocot lu biar monyong
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER yg mau ganti presiden? Calon ngga,0,0,0,0,0,0,0,0,0,0,0,0,user user user user user user user user user user user user user user user user user ganti presiden calon tidak,user user user user user user user user user user user user user user user user user yg ganti presiden calon ngga
dekalarasi pilkada 2018 aman dan anti hoax warga panggreh jabon,0,0,0,0,0,0,0,0,0,0,0,0,dekalarasi pilkada aman anti berita bohong warga panggreh jabon,dekalarasi pilkada aman anti hoax warga panggreh jabon
"Dari 2 tahun lalu teriak-teriak ""jokowi diktator"" tapi sampe sekarang yang teriak kayak gitu tetep bisa hidup nyaman. Ironis menurut gue.",1,0,1,0,0,0,0,0,1,1,0,0,tahun teriak teriak jokowi diktator teriak tetep hidup nyaman ironis,tahun teriak teriak jokowi diktator sampe teriak kayak gitu tetep hidup nyaman ironis gue
"Sinting sih, bukan cuma pesepakbola, tapi juga jualan bahan kimia! URL",0,1,0,0,0,0,0,0,0,0,0,0,sinting sih bukan pesepakbola jual bahan kimia url,sinting sih bukan pesepakbola jual bahan kimia url
Soal Ujian Sekolah SD Pendidikan Agama Islam (PAI),0,0,0,0,0,0,0,0,0,0,0,0,uji sekolah didik agama islam pai,uji sekolah sd didik agama islam pai
RT USER: Anjirr Di fuck sama Kontol Kuda.. URL,0,1,0,0,0,0,0,0,0,0,0,0,retweet user anjirr fuck kontol kuda url,rt user anjirr fuck kontol kuda url
islam nusantara hanya sbgai taming komunis dan syiah liberal untuk mrnghancurkan islam di indonesia.',0,0,0,0,0,0,0,0,0,0,0,0,islam nusantara sbgai taming komunis syiah liberal mrnghancurkan islam indonesia,islam nusantara sbgai taming komunis syiah liberal mrnghancurkan islam indonesia
USER USER USER Pks jg antek komunis tuh,1,0,0,1,0,1,0,0,0,0,1,0,user user user pks antek komunis,user user user pks jg antek komunis tuh
"USER Patung Tugu Rato Nago Besanding. lokasi di Disimpang Tiga Kampung Kagungan Ratu, Kecamatan Tulang Bawang Udik, Lampung #TebakGambarIM3Ooredoo USER USER USER USER USER'",0,0,0,0,0,0,0,0,0,0,0,0,user patung tugu rato nago besanding lokasi simpang kampung kagungan ratu camat tulang bawang udik lampung user user user user user,user patung tugu rato nago besanding lokasi simpang kampung kagungan ratu camat tulang bawang udik lampung user user user user user
"Angkat Tangan! Jgn Bergerak! ,*, Ciyus? , Cumpah? , Miapa? #lucu'",0,0,0,0,0,0,0,0,0,0,0,0,angkat tangan jangan gerak ciyus cumpah miapa,angkat tangan jgn gerak ciyus cumpah miapa
USER USER Apa yg dilakukan o rezim pemerintah sekarang mmg perlu mendapat apresiasi. Di sisi lain ada beberapa pekerjaan rumah yang perlu di selesaikan. Semoga di periode ke 2 bisa di tingkatkan. Pak Dhe harus berani u membenahi PR,0,0,0,0,0,0,0,0,0,0,0,0,user user rezim perintah apresiasi sisi kerja rumah selesai moga periode tingkat dhe berani benah pr,user user yg rezim perintah mmg apresiasi sisi kerja rumah selesai moga periode tingkat dhe berani benah pr
"â??Saya mengajak agar para ulama mendinginkan situasi, menyejukkan situasi,â?? ungkap Presiden Jokowi USER",0,0,0,0,0,0,0,0,0,0,0,0,ajak ulama dingin situasi sejuk situasi presiden jokowi user,ajak ulama dingin situasi sejuk situasi presiden jokowi user
"Saya bkn ahli ekonomi, tapi pernah denger, kalo cetak banyak uang malah membuat inflasi, dan rupiah harga cetaknya sesuai nominalnya, kok bisa admin USER berstatement sperti itu. Mohon koreksi kalau salah",0,0,0,0,0,0,0,0,0,0,0,0,bukan ahli ekonomi denger cetak uang inflasi rupiah harga cetak sesuai nominal admin user berstatement sperti koreksi salah,bkn ahli ekonomi denger kalo cetak uang inflasi rupiah harga cetak sesuai nominal admin user berstatement sperti koreksi salah
"USER ngakak,ngatain diri sendiri noob wkwk. eh btw lu out dari ena bang?'",0,0,0,0,0,0,0,0,0,0,0,0,user ngakak ngatain noob tertawa eh ngomong-ngomong out ena abang,user ngakak ngatain noob wkwk eh btw lu out ena bang
"Kali ini saya angkat jempol sama USER , bukan pada soal isi pernyataannya melainkan pada tindakannya yang bisa jadi aksi ""test the water"". Dengan begini ketahuan mana pembela agama sejati dan mana yang abal-abal. Yang mendukung pernyataan USER",0,0,0,0,0,0,0,0,0,0,0,0,angkat jempol user bukan isi nyata tindak aksi test the water tahu bela agama sejati abal abal dukung nyata user,angkat jempol user bukan isi nyata tindak aksi test the water tahu bela agama sejati abal abal dukung nyata user
"mau marah tp kok kasian sm yg udh kerja keras tnpa bacot. tp kalo didiemin, yg kerja keras banyak bacot mlh tmbh bau mulutnya.'",1,1,1,0,0,0,1,0,0,1,0,0,marah kasi keras tnpa bacot didiemin keras bacot mlh tmbh bau mulut,marah tp kasi sm yg udh keras tnpa bacot tp kalo didiemin yg keras bacot mlh tmbh bau mulut
Oh ya lupa... trimakasih banyak Pak sejak Bpk jdi presiden barulah jalan negara di tempat kami terjamah aspal mulus.... Pos Lintas Batas ngk malu-maluin lgi. Serasa sdh berada di surga pak.,0,0,0,0,0,0,0,0,0,0,0,0,oh lupa trimakasih bpk jdi presiden baru jalan negara jamah aspal mulus pos lintas batas ngk malu maluin lgi serasa surga,oh lupa trimakasih bpk jdi presiden baru jalan negara jamah aspal mulus pos lintas batas ngk malu maluin lgi serasa sdh surga
(cont.) mendekati Phoebe dengan tatapan\xe2\x80\x94entah lah. Keanu tidak merasa terintimidasi. Hanya saja terlalu tidak ramah untuk orang asing yang baru bertemu. Sementara Ilya yang berada di gendongan nya pun ia hadapan kan ke depan. Tangan mungil nya,0,0,0,0,0,0,0,0,0,0,0,0,cont dekat phoebe tatap xe xentah anu tidak intimidasi tidak ramah asing temu ilya gendong hadap tangan mungil,cont dekat phoebe tatap xe xentah anu tidak intimidasi tidak ramah asing temu ilya gendong hadap tangan mungil
USER USER suruh si munawar itu mimik kencing onta\nmunawar yg munafik',1,1,1,0,0,0,0,0,1,1,0,0,user user suruh si munawar mimik kencing onta nmunawar munafik,user user suruh si munawar mimik kencing onta nmunawar yg munafik
USER Bisa...tapi harus siap dikatain kafir komunis antek asing dsb...',0,0,0,0,0,0,0,0,0,0,0,0,user dikatain kafir komunis antek asing,user dikatain kafir komunis antek asing dsb
USER USER Ngrebut saham? Utang lagi...utang lagi...tukang tipu. Duit utangan trus dipakai utk pencitraan. Soplak bener rezim ini',1,1,1,0,0,0,0,0,1,1,0,0,user user ngrebut saham utang utang tukang tipu duit utang pakai citra soplak rezim,user user ngrebut saham utang utang tukang tipu duit utang trus pakai utk citra soplak bener rezim
"USER Oh scamming. Ya urus lah bego, orang lu butuh'",1,1,1,0,0,0,0,0,1,1,0,0,user oh scamming urus bodoh butuh,user oh scamming urus bego lu butuh
"Orang yg sering tertawa belum tentu gila, dan orang yg ga pernah tertawa belum tentu waras.'",0,0,0,0,0,0,0,0,0,0,0,0,tertawa belum gila tidak tertawa belum waras,yg tertawa belum gila yg ga tertawa belum waras
"USER tangkap dan bunuh saja itu bajingan...prcma klo ngarep ama ""penegak hukum""'",0,1,0,0,0,0,0,0,0,0,0,0,user tangkap bunuh bajing prcma ngarep tegak hukum,user tangkap bunuh bajing prcma klo ngarep ama tegak hukum
USER eeh bang perek baru keliatan\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,0,0,0,0,0,0,0,0,0,0,user eeh abang perek liat xf xf xf xf,user eeh bang perek liat xf xf xf xf
"USER Iya. Game yg diangkat pilem yg bagus apa cb? Assassin's Creed kacrut jg. Resident Evil mgkn oke.""",1,1,0,1,0,0,0,0,1,0,1,0,user iya game angkat pilem bagus cb assassin creed kacrut resident evil oke,user iya game yg angkat pilem yg bagus cb assassin creed kacrut jg resident evil mgkn oke
Tak pasal keluar perkataan babi bila baca last tweet \xf0\x9f\x98\xad URL,0,1,0,0,0,0,0,0,0,0,0,0,tidak pasal kata babi baca last tweet xf xf xad url,tak pasal kata babi baca last tweet xf xf xad url
USER USER Dan sy yakin anis menang di gurun pasir bnyak onta nya',1,1,1,0,0,0,0,0,1,1,0,0,user user anis menang gurun pasir bnyak onta,user user sy anis menang gurun pasir bnyak onta
USER jancuk',0,1,0,0,0,0,0,0,0,0,0,0,user jancok,user jancuk
USER Si dongo dah numpang makan ma rakyat kerjanya cuma bisa nyinyir....',1,1,1,0,0,0,0,0,1,1,0,0,user si dongo numpang makan ma rakyat kerja kritik pedas,user si dongo dah numpang makan ma rakyat kerja nyinyir
"USER IYA SIH TAPI SAMPE EMAK KU BILANG KETAWA NYA KAYAK KUNTI:""))('",0,0,0,0,0,0,0,0,0,0,0,0,user iya sih emak ku ketawa kunti,user iya sih sampe emak ku bilang ketawa kayak kunti
"Yang patut ditunggu oleh kita semua \n\nBani Hoax mulai membangun Ahok seperti Nelson Mandela\n\nPertanyaan memalukannya selanjutnya adalah, apakah Ahok ditahan di LP seperti mandela?\n\nMandela itu pahlawan, sementara ahok itu pemimpin yg suka marah2 d",1,0,0,1,0,0,0,0,1,0,1,0,patut tunggu nbani berita bohong bangun ahok nelson mandela npertanyaan malu ahok tahan lp mandela nmandela pahlawan ahok pimpin suka marah,patut tunggu nbani hoax bangun ahok nelson mandela npertanyaan malu ahok tahan lp mandela nmandela pahlawan ahok pimpin yg suka marah
"USER basmi dulu punya lu, malah merhatiin org lain si onta :)'",1,1,1,0,0,0,0,0,1,1,0,0,user basmi merhatiin si onta,user basmi lu merhatiin org si onta
GANYANG PKI itu Kewajiban dalam Menjaga NKRI n Pancasila URL,1,0,0,1,0,1,0,0,0,0,0,1,ganyang pki wajib jaga nkri pancasila url,ganyang pki wajib jaga nkri pancasila url
USER Keren amat warteg pake taplak mejanya',0,0,0,0,0,0,0,0,0,0,0,0,user keren warteg pakai taplak meja,user keren warteg pake taplak meja
"USER emang dipikirnya ada agama asli indonesia ?, Islam impor, kristen impor, hindu impor, budha impor, yahudi impor, bahkan komunisme pun impor, yg gak impor itu aliran animisme dan dinamisme, mau dipelihara lg aliran jahiliyah itu x ya ?'",1,0,1,0,1,0,0,0,0,1,0,0,user pikir agama asli indonesia islam impor kristen impor hindu impor budha impor yahudi impor komunisme impor tidak impor alir animisme dinamisme pelihara alir jahiliyah,user emang pikir agama asli indonesia islam impor kristen impor hindu impor budha impor yahudi impor komunisme impor yg gak impor alir animisme dinamisme pelihara lg alir jahiliyah
USER USER USER USER USER USER Anjir mikirnya ngocok ya :(',0,1,0,0,0,0,0,0,0,0,0,0,user user user user user user anjing mikirnya ngocok,user user user user user user anjir mikirnya ngocok
"USER SMA ku dulu negeri (dan termasuk yg favorit), jadi favorit buat yg minoritas karena ga jadi minoritas di sana. 50:50 yg muslim &amp; kristen/katolik. Di kelasku malah masing2 sepertiga. Ga tahu sekarang masih gitu/ga.'",0,0,0,0,0,0,0,0,0,0,0,0,user sma ku negeri favorit favorit minoritas tidak minoritas muslim kristen katolik kelas tiga tidak tidak,user sma ku negeri yg favorit favorit yg minoritas ga minoritas yg muslim amp kristen katolik kelas tiga ga gitu ga
seni budaya,0,0,0,0,0,0,0,0,0,0,0,0,seni budaya,seni budaya
"USER USER USER yg jelas krn bukan org2nya Ahok atau P Jokowi, dianggap bkan menghina islam tp cuma kepeleset lidah saja, itulah kalau bela2 agama cuma diniatkan menghajar lawan politik... agama ko jd alat transaksipolitik, memal",1,0,1,0,1,0,0,0,0,1,0,0,user user user bukan orgnya ahok jokowi anggap bkan hina islam peleset lidah bela agama niat hajar lawan politik agama ko alat transaksipolitik mal,user user user yg krn bukan orgnya ahok jokowi anggap bkan hina islam tp peleset lidah bela agama niat hajar lawan politik agama ko jd alat transaksipolitik mal
USER KUDA KEKNYA BUKAN ONTA WKWKWKWK',0,0,0,0,0,0,0,0,0,0,0,0,user kuda kek bukan onta tertawa,user kuda kek bukan onta wkwkwkwk
Dasar jd cina kok goblok mau aja bayarin kucing gembrot model gtuan',1,1,1,0,0,1,0,0,0,1,0,0,dasar cina goblok bayarin kucing gembrot model gtuan,dasar jd cina goblok aja bayarin kucing gembrot model gtuan
"Seandainya hari ini kita membiarkan penyakit berkudis ini bertapak, maka sedikit demi sedikit ia akan menjadi barah yang tidak mampu diubati, kata PU Amin \n\n#utusanmalaysia #utusanonline URL",0,0,0,0,0,0,0,0,0,0,0,0,anda biar sakit kudis tapak barah tidak ubat pu amin url,anda biar sakit kudis tapak barah tidak ubat pu amin url
"USER USER Halo kebetulan skripsiku dulu ttg transgender jg. Coba aja kamu cari ttg website suara kita untuk lgbt jakarta. Kalau km ke yogya, km bisa coba ke LSM kebaya. Good luck!'",0,0,0,0,0,0,0,0,0,0,0,0,user user skripsi transgender coba cari website suara lgbt jakarta yogya coba lsm kebaya good luck,user user skripsi ttg transgender jg coba aja cari ttg website suara lgbt jakarta km yogya km coba lsm kebaya good luck
"USER Dah kau tanya aku jawab lah hahahaha dah tu kau ingat aku bisu? Tau orang bisu romen macam mana??!! Tapi aku rasa banyak guna tangan lah, nak apa tunjuk je macam beli kuih raya \xf0\x9f\x98\x82\xf0\x9f\xa4\x94'",0,0,0,0,0,0,0,0,0,0,0,0,user hahahaha bisu bisu romen tangan nak je beli kuih raya xf xf xf xf xa,user dah kau hahahaha dah tu kau bisu tau bisu romen tangan nak je beli kuih raya xf xf xf xf xa
"even dia ustaz, berserban berjubah putih, tapi kalau drive macam celaka, dia tetap tergolong dalam golongan babi ya anak anak.'",1,1,1,0,1,0,0,0,0,1,0,0,even ustaz serban jubah putih drive celaka golong golong babi anak anak,even ustaz serban jubah putih drive celaka golong golong babi anak anak
"#Serba #Mendadak; ; Mendapat peci, ; Mendadak dekat ulama,; Mendadak singgah Pesantren, ; Mendadak mirip Sahabah Nabi,; ; Kitab Suci Fiksi,; Mendadak Bela Islam; ; #Baper Salah Tempat ; ; 411, 212, kemane aje? ð???",0,0,0,0,0,0,0,0,0,0,0,0,peci dadak ulama dadak singgah pesantren dadak sahabah nabi kitab suci fiksi dadak bela islam salah kemane aje,peci dadak ulama dadak singgah pesantren dadak sahabah nabi kitab suci fiksi dadak bela islam salah kemane aje
Media Oposisi: Sebaiknya Jokowi Mundur Itu Lebih Negarawan URL,1,0,1,0,0,0,0,0,1,1,0,0,media oposisi jokowi mundur negarawan url,media oposisi jokowi mundur negarawan url
"Siapppp...sbtlnye ga nunggu 2019, lbh cpt lbh baik jokowi kita lengserkan...sblm negeri ini kacau balau",1,0,1,0,0,0,0,0,1,0,0,1,siapppp sbtlnye tidak nunggu cpt jokowi lengser negeri kacau balau,siapppp sbtlnye ga nunggu lbh cpt lbh jokowi lengser sblm negeri kacau balau
"USER Contohnya, kalau kita lihat, bayi yg baru lahir, ada yg cacat, ada yg dilahirkan dlm keadaan x sempurna mcm bayi lain, adakah tu tanda Allah zalim pada hambanya? Tidak, Allah tahu apa yg kita x tau. Sabarlah dgn ujian Allah'",0,0,0,0,0,0,0,0,0,0,0,0,user contoh bayi lahir cacat lahir sempurna mcm bayi ada tanda allah zalim hamba tidak allah sabar uji allah,user contoh bayi yg lahir yg cacat yg lahir dlm sempurna mcm bayi ada tu tanda allah zalim hamba tidak allah yg tau sabar dgn uji allah
"USER Gw ni aslinya geblek kalo suruh kasih saran sama kritik, asli dh \xf0\x9f\x98\xad\n\nSo far baguss, cukup bikin penasaran. Tapi gw ngerasa kayak cepet banget gitu, mungkin u kudu sedikit nambah narasi kali ya'",0,1,0,0,0,0,0,0,0,0,0,0,user asli geblek suruh saran kritik asli dh xf xf xad nso far baguss penasaran ngerasa cepet kudu nambah narasi,user gw ni asli geblek kalo suruh kasih saran kritik asli dh xf xf xad nso far baguss bikin penasaran gw ngerasa kayak cepet banget gitu kudu nambah narasi
"USER Duh kok kesannya insensitive gt yaaa sis \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f gr gr bom tempo hari asosiasi cadar makin negatif, eh saiki ketambahan iki \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\",0,0,0,0,0,0,0,0,0,0,0,0,user duh kesan insensitive yaaa sis xf xf xa xa xf xf xf xbb xe xd xe xef xb xf gr gr bom tempo asosiasi cadar negatif eh saiki tambah iki xf xf xa xa xf xf xf xbb xe xd xe,user duh kesan insensitive gt yaaa sis xf xf xa xa xf xf xf xbb xe xd xe xef xb xf gr gr bom tempo asosiasi cadar negatif eh saiki tambah iki xf xf xa xa xf xf xf xbb xe xd xe
"USER USER USER USER USER USER USER Ini pasti kerjaan bani tembluk yg stres akibat jagonya nyungsep di jabar, jateng, dan jatim.'",1,1,0,1,0,0,0,0,1,0,1,0,user user user user user user user kerja bani tembluk stres akibat jago nyungsep jabar jateng jatim,user user user user user user user kerja bani tembluk yg stres akibat jago nyungsep jabar jateng jatim
